Depth,GR,RT,nphi,sw,PHIE,VSH,RHOB,VS,VP,pimpmod,simpmod,vpvsmod,EPSILON,GAMA,DELTA,c11,c13,c33,c44,c66,a,b,c,a_ratio,b_ratio,c_ratio,crack_density,profundidad,VP_0,VP_45,VP_90,VP_Backus_5,VP_Backus_10,VP_Backus_15,VP_Backus_20,VP_Backus_30,VP_Backus_50,VP_Backus,Diff_Backus,Diff_Backus_%,RF_pred_VP_0,PNN_pred_VP_0,CNN_pred_VP_0,RF_pred_VP_45,PNN_pred_VP_45,CNN_pred_VP_45,RF_pred_VP_90,PNN_pred_VP_90,CNN_pred_VP_90,RF_pred_VP_Backus,PNN_pred_VP_Backus,CNN_pred_VP_Backus
2506.98,88.614,1.3391,0.3769,1,0.0651,0.7024,2.4872,1903.3429,3504.405,8716.1562,4733.9946,1.8412,0.073495,0.107313,0.057494,35034741962,21220993385,30544941074,9010414746,10944284021,8716156.116,9133434376,3771.661983,0.010981262,0.007703946,0.00280418,0.022412727,46,3504.405,3619.164627,3761.961245,3487.644645,3475.328472,3482.476246,3490.100457,3495.148583,3450.85261,3475.328472,-29.07652811,-0.829713692,3504.446704,3512.502071,3524.5142,3617.914033,3641.28818,3616.8525,3760.454223,3791.96649,3742.8928,3476.452638,3470.621342,3354.191
2507.1323,88.2429,1.3237,0.3761,1,0.0439,0.7392,2.5142,1900.2743,3505.0505,8812.3984,4777.6694,1.8445,0.076115,0.112197,0.060014,35589964903,21722076729,30887899901,9078882840,11116129676,8812397.967,9204069593,3782.253244,0.004918543,0.010671073,0.003559719,0.023320485,47,3505.0505,3624.335255,3771.837419,3504.897353,3484.189604,3480.840719,3491.228832,3498.597349,3447.825726,3484.189604,-20.8608962,-0.59516678,3504.839606,3519.572945,3575.5103,3623.506101,3651.128789,3668.0571,3773.123902,3804.398327,3803.7576,3469.87317,3472.737607,3389.691
2507.2849,92.361,1.3347,0.3709,1,0.0407,0.7443,2.5185,1908.8375,3516.3188,8855.8496,4807.4077,1.8421,0.076465,0.112866,0.060358,35902226329,21873266524,31139987969,9176559225,11248002292,8855848.898,9302812802,3795.740993,-0.022266569,-0.042744429,0.004053037,0.02344375,48,3516.3188,3636.597122,3785.194117,3514.9869,3485.040648,3475.976701,3492.559825,3493.845729,3446.435554,3485.040648,-31.27815181,-0.889514108,3516.329877,3526.334014,3589.8962,3638.996046,3659.481885,3683.4785,3789.005101,3813.887507,3821.6528,3473.528771,3475.9726,3399.6753
2507.4373,89.7989,1.3206,0.3679,1,0.0275,0.7685,2.4574,1891.1851,3524.3911,8660.8389,4647.3984,1.8636,0.078225,0.1161,0.06203,35299691193,22018328290,30524182795,8789090352,10829917132,8660838.689,8913548097,3811.15649,-0.01581692,-0.033719336,0.002909447,0.024045122,49,3524.3911,3647.969468,3800.086594,3520.520663,3485.366407,3481.856644,3495.894831,3481.367506,3441.343505,3485.366407,-39.02469306,-1.107274759,3524.770535,3523.377578,3490.05,3646.515693,3658.108105,3587.5308,3799.458471,3810.411745,3713.4055,3489.098522,3469.51271,3342.902
2507.5896,89.2574,1.3249,0.3696,1,0.0149,0.8025,2.4185,1873.9656,3524.8826,8524.9287,4532.1855,1.881,0.080995,0.120822,0.064498,34917070207,22204016850,30049372376,8493160289,10545481514,8524928.568,8618000020,3822.260994,0.000964488,0.00116921,0.004400113,0.024939261,50,3524.8826,3653.094036,3810.380466,3502.790061,3493.789504,3491.546876,3495.497769,3471.484974,3438.409426,3493.789504,-31.09309565,-0.882103014,3524.900409,3515.895305,3482.8892,3651.552877,3652.407162,3581.6523,3809.557032,3804.83794,3697.4026,3490.459346,3458.245618,3343.1936
2507.7419,90.8435,1.3309,0.3749,1,0.0087,0.8292,2.4159,1875.751,3532.0811,8533.1543,4531.627,1.883,0.083355,0.124641,0.06651,35164399692,22453749956,30139794543,8500203578,10619151327,8533154.729,8628082162,3839.116431,-0.032278414,-0.099697722,-0.031328119,0.025671277,51,3532.0811,3664.414934,3826.49772,3483.091144,3496.028689,3502.336816,3491.225259,3464.304417,3437.557396,3496.028689,-36.05241064,-1.020712991,3532.119783,3521.984488,3504.0742,3666.165441,3660.965689,3606.21,3826.067723,3815.903902,3722.587,3469.482084,3461.001889,3358.263
2507.8943,85.6233,1.3419,0.3773,1,0.0065,0.8427,2.4166,1783.6312,3418.9009,8262.1162,4310.3232,1.9168,0.084595,0.1266,0.067546,33026525621,21728740976,28247355537,7688026867,9634635269,8262115.915,7809371831,3720.708567,0.00250102,0.006132301,-0.001606171,0.026048713,52,3418.9009,3548.93965,3708.122822,3482.75184,3498.726281,3509.130096,3490.393024,3455.991391,3436.242173,3498.726281,79.82538141,2.334825833,3418.954534,3398.126201,3434.12,3548.661268,3526.346318,3538.9229,3708.409061,3682.061255,3632.5151,3475.608482,3400.618993,3320.8306
2508.0469,83.5305,1.3223,0.3722,1,0.0097,0.824,2.4224,1787.2463,3419.2559,8282.8057,4329.4253,1.9131,0.082885,0.123891,0.066114,33015808947,21625108712,28321031548,7737749594,9655024663,8282805.492,7857408388,3714.73727,0.043852157,0.124470362,0.025041956,0.025527074,53,3419.2559,3546.622327,3702.660925,3477.273885,3503.71103,3509.837293,3482.658698,3448.765392,3434.412144,3503.71103,84.45513035,2.469985658,3419.228294,3400.672971,3424.7283,3546.48396,3527.510264,3527.8735,3703.086193,3681.454989,3622.5867,3487.792541,3402.217538,3313.4033
2508.1992,86.4608,1.3173,0.3672,1,0.0281,0.7673,2.4567,1889.8992,3522.6548,8654.1064,4642.9155,1.8639,0.078135,0.115938,0.061946,35249386073,21991500725,30485428207,8774642033,10809270929,8654106.047,8898895714,3808.936095,-0.016796686,-0.028205867,-0.009543251,0.02401486,54,3522.6548,3646.019052,3797.897433,3477.200084,3509.729419,3504.549792,3472.367175,3448.532985,3431.278724,3509.729419,-12.92538071,-0.366921582,3522.821241,3522.076546,3487.4614,3645.721745,3656.579814,3584.7349,3797.836573,3808.707652,3710.308,3498.59504,3468.796274,3341.3176
2508.3516,83.9588,1.318,0.3708,1,0.0462,0.7359,2.4335,1872.3102,3497.0042,8509.96,4556.2671,1.8677,0.0759,0.111771,0.059796,34276836475,21389956207,29759364885,8530744938,10437724723,8509959.721,8651401446,3772.759359,0.015282423,0.0332384,0.010957796,0.023242695,55,3497.0042,3615.63657,3762.426819,3504.632484,3511.250303,3487.751139,3462.800596,3443.662824,3428.203971,3511.250303,14.24610344,0.407380221,3496.997972,3498.357515,3431.9514,3616.371577,3626.575537,3527.1392,3762.016005,3774.283506,3640.6335,3485.263694,3454.114772,3310.639
2508.5039,85.5907,1.3332,0.3794,1,0.0361,0.7518,2.4467,1898.6407,3531.7004,8641.0117,4645.4043,1.8601,0.076985,0.113853,0.060866,35216237133,21855596445,30517463307,8819953483,10828309811,8641011.369,8943792577,3814.327818,-0.004563816,-0.003223481,0.007835791,0.023625839,56,3531.7004,3653.412508,3803.588355,3536.778288,3507.268143,3467.304385,3454.445376,3436.980618,3428.222098,3507.268143,-24.43225689,-0.691798684,3531.588087,3524.626809,3473.8804,3652.646305,3659.316845,3570.1533,3800.394403,3810.805401,3694.811,3494.848654,3470.19387,3333.4263
2508.6565,83.3253,1.3444,0.3852,1,0.0286,0.7661,2.4191,1906.2411,3555.7295,8601.665,4611.3877,1.8653,0.07804,0.115773,0.06186,35358932027,22085739809,30585194820,8790417038,10825802942,8601665.233,8915008853,3844.333501,0.000658989,0.004958273,0.007678638,0.023983724,57,3555.7295,3680.091139,3833.21863,3540.219006,3496.618573,3448.992166,3442.270749,3434.423687,3427.787664,3496.618573,-59.11092711,-1.662413497,3555.322263,3533.173533,3485.142,3677.679663,3671.408848,3583.038,3832.314294,3824.04175,3705.571,3481.841921,3471.904837,3340.5107
2508.8088,84.3089,1.3234,0.386,1,0.0207,0.7847,2.4057,1916.147,3577.8923,8607.3359,4609.6748,1.8672,0.079505,0.118326,0.06319,35693010382,22376109737,30796119431,8832814612,10923117855,8607335.506,8959321667,3873.96637,-0.017045531,-0.035945262,-0.012907159,0.024464611,58,3577.8923,3705.529135,3862.352627,3537.784352,3480.280001,3434.72567,3432.637872,3430.585745,3424.604301,3480.280001,-97.61229913,-2.728206747,3578.018259,3543.979356,3513.4907,3703.472953,3683.841717,3615.1052,3859.809278,3839.914917,3740.4312,3495.097822,3476.216599,3360.0322
2508.9612,80.7553,1.3214,0.3843,1,0.0337,0.7562,2.3905,1888.0298,3539.7876,8461.8623,4513.3354,1.8749,0.077305,0.114441,0.06117,34584258586,21772658796,29953195093,8521311425,10471686226,8461862.258,8642995768,3824.285779,-0.010254597,-0.018318433,-0.01874323,0.023735206,59,3539.7876,3662.330622,3813.43088,3516.255166,3459.464548,3416.954758,3431.957545,3425.094956,3417.242543,3459.464548,-80.32305166,-2.269148908,3540.014949,3516.708937,3470.6648,3661.467226,3652.358913,3570.733,3806.938631,3802.463499,3682.5312,3467.773979,3458.622779,3332.6514
2509.1135,84.333,1.338,0.3838,1,0.0683,0.707,2.4032,1865.9216,3485.1584,8375.5322,4484.1826,1.8678,0.074115,0.108099,0.057926,33516900330,20847300840,29190058028,8367133525,10176091058,8375532.667,8486110959,3753.273885,0.005180301,-0.000326692,-0.021307502,0.022577546,60,3485.1584,3600.20435,3743.460915,3456.263616,3432.35658,3409.874101,3425.832593,3418.744652,3411.612473,3432.35658,-52.80182029,-1.515047933,3485.110202,3480.738132,3403.1465,3600.133326,3600.496523,3498.52,3740.955368,3741.525225,3599.1858,3423.199893,3448.089157,3290.3638
2509.2661,84.129,1.3241,0.3828,1,0.0903,0.6513,2.4567,1845.7061,3426.9683,8419.0332,4534.3462,1.8567,0.069645,0.100404,0.05391,32870520836,20095941508,28851759285,8369070396,10049646684,8419033.023,8483339070,3674.146985,-0.059853597,-0.153174774,-0.046202201,0.021109606,61,3426.9683,3532.823067,3665.639507,3385.458646,3413.839656,3415.245017,3418.122306,3415.055138,3405.532078,3413.839656,-13.12864445,-0.383097925,3426.993137,3441.078452,3425.0972,3533.93092,3550.016506,3516.4727,3669.997728,3686.108697,3617.5679,3433.629657,3458.632852,3296.4062
2509.4185,86.8513,1.3338,0.3794,1,0.1088,0.6524,2.4259,1719.4318,3268.8518,7929.9077,4171.1694,1.9011,0.07068,0.101124,0.054368,29585983148,18847283579,25921692672,7172041660,8622572741,7929907.582,7278533183,3508.255101,0.008638693,-0.023654024,-0.009044067,0.021305057,62,3268.8518,3371.042645,3499.894245,3330.872467,3387.608221,3407.270711,3410.070066,3409.889701,3399.191849,3387.608221,118.7564212,3.632970487,3268.975077,3282.238857,3311.4216,3373.757307,3402.791689,3404.977,3501.749986,3539.075134,3474.954,3371.855881,3356.878691,3237.5852
2509.5708,91.6497,1.3233,0.3734,1,0.0705,0.7056,2.4776,1681.2084,3228.4099,7998.7085,4165.3618,1.9203,0.074085,0.107955,0.057858,29649319386,19316607980,25823109283,7002841469,8514824970,7998708.368,7108386844,3476.669256,-0.0003074,-0.012093083,0.013395038,0.022555158,63,3228.4099,3334.901422,3467.586647,3298.285688,3364.390839,3398.849801,3403.991503,3403.907999,3391.004585,3364.390839,135.980939,4.212009726,3228.459454,3267.339632,3386.6748,3335.430496,3393.903895,3478.5488,3471.722526,3536.811228,3558.6604,3349.059222,3327.030916,3284.2227
2509.7231,91.7787,1.334,0.3666,1,0.0315,0.7603,2.4525,1679.3848,3260.4485,7996.2505,4118.6914,1.9415,0.077605,0.11499,0.061454,30117897106,20072053798,26071361143,6916867434,8507608607,7996249.946,7022942215,3523.552673,0.003201313,0.024468371,0.016902471,0.023837391,64,3260.4485,3373.797177,3513.475606,3268.042473,3357.557635,3388.265709,3395.734223,3398.216453,3385.53962,3357.557635,97.10913526,2.978398072,3260.673365,3279.647201,3373.8975,3378.218575,3405.449561,3468.357,3512.371502,3553.180531,3552.0781,3340.004788,3319.834323,3280.302
2509.8755,90.67,1.3758,0.3679,1,0.0273,0.7689,2.4207,1711.2157,3313.8718,8021.8896,4142.3398,1.9366,0.078255,0.116154,0.062058,30744098949,20426790301,26583513285,7088436977,8735137595,8021889.466,7196901744,3583.615596,0.001160945,-0.014716555,-0.013597741,0.024055208,65,3313.8718,3430.116623,3573.198838,3277.275831,3344.472073,3371.716804,3382.418324,3392.135989,3379.895638,3344.472073,30.60027334,0.923399431,3313.849527,3305.943459,3353.7317,3430.641506,3431.883166,3452.6128,3575.106011,3582.273603,3532.0017,3337.599019,3340.999504,3269.502
2510.0281,91.0495,1.3765,0.3756,1,0.0285,0.7663,2.4562,1686.3306,3269.7695,8031.2075,4141.9648,1.939,0.078055,0.1158,0.061874,30359678045,20205201429,26260198463,6984722694,8602384470,8031207.846,7091763680,3535.216327,0.014764555,0.043519107,0.014209941,0.023988769,66,3269.7695,3384.153394,3524.991358,3330.112754,3333.395861,3351.18662,3375.958865,3388.790803,3373.874957,3333.395861,63.62636067,1.94589743,3269.929998,3286.265673,3383.7075,3385.352249,3411.962323,3478.113,3530.03859,3560.317277,3564.9573,3336.667594,3324.614216,3285.504
2510.1804,90.4884,1.3342,0.3769,1,0.0267,0.7702,2.4583,1722.8668,3315.5696,8150.665,4235.3237,1.9244,0.078355,0.116331,0.06215,31259042382,20570664517,27024096257,7296898167,8994609088,8150664.748,7407204980,3585.810158,0.055829844,0.166979874,0.055137127,0.024088422,67,3315.5696,3432.033127,3575.361056,3358.183186,3327.702578,3332.898445,3367.141948,3381.535744,3369.977178,3327.702578,12.13297789,0.365939472,3315.287091,3321.616954,3403.7554,3436.96659,3446.285878,3498.559,3590.019453,3596.23773,3592.6257,3328.367146,3354.729991,3294.8125
2510.3328,89.9273,1.284,0.3687,1,0.0244,0.7754,2.461,1872.609,3502.0957,8618.6572,4608.4907,1.8702,0.07876,0.117042,0.06252,34937846840,21942736056,30183363433,8629901253,10650023058,8618657.518,8753319906,3789.073616,-0.043174968,-0.115512718,-0.028971255,0.024222104,68,3502.0957,3625.78972,3777.920757,3369.26157,3330.975787,3325.257507,3356.108705,3375.705118,3366.944863,3330.975787,-171.1199129,-4.886214643,3502.54703,3509.18241,3484.3992,3625.749742,3641.916232,3581.588,3778.903887,3793.619861,3705.2285,3396.295625,3461.381265,3339.7266
2510.4851,87.3771,1.2716,0.3651,1,0.0207,0.7847,2.4281,1778.8322,3399.5576,8254.4658,4319.1826,1.9111,0.079505,0.118326,0.06319,32523596173,21196530348,28061531973,7683100846,9501322028,8254465.809,7798413600,3680.8743,-0.014332944,-0.031022376,-0.011061589,0.024464611,69,3399.5576,3520.832568,3669.839427,3389.581451,3334.309506,3320.208776,3345.075702,3368.894809,3363.87864,3334.309506,-65.24809442,-1.919311337,3399.987116,3387.868984,3400.9915,3517.860959,3513.430099,3499.4312,3663.500175,3665.700848,3595.0928,3377.245123,3397.331692,3295.3845
2510.6377,82.9921,1.1978,0.3733,1,0.0315,0.7604,2.4156,1756.0117,3368.5208,8136.999,4241.8218,1.9183,0.077615,0.115005,0.061462,31664449805,20713158868,27409649857,7448688820,9161961735,8136998.844,7560202328,3640.382346,0.029096647,0.069854461,-0.003318839,0.02384035,70,3368.5208,3485.641742,3629.968542,3386.464865,3333.912359,3324.001292,3335.558877,3360.425205,3360.335141,3333.912359,-34.60844123,-1.027407675,3367.838035,3354.675681,3367.0652,3482.137152,3480.872849,3464.8857,3627.863073,3634.042183,3549.5361,3364.616147,3377.730179,3274.6917
2510.79,83.8199,1.1569,0.3835,1,0.0634,0.7136,2.4875,1792.4806,3367.7332,8377.2363,4458.7954,1.8788,0.07453,0.108942,0.058356,32417621910,20387261873,28212296930,7992304420,9733699676,8377236.335,8107198852,3628.320529,-0.039914481,-0.075362597,-0.022136402,0.022730889,71,3367.7332,3479.614348,3618.730355,3338.516849,3338.909518,3331.827962,3332.503946,3351.393819,3355.435811,3338.909518,-28.82368204,-0.855877836,3367.583842,3392.6089,3455.5283,3480.3865,3501.498922,3550.5588,3612.578202,3647.379322,3652.7,3337.823833,3415.886431,3317.6013
2510.9424,87.6112,1.0825,0.3876,1,0.0979,0.676,2.4387,1742.9603,3300.7129,8049.4482,4250.5571,1.8937,0.072495,0.104337,0.056038,30421146181,19305259872,26568918664,7408552598,8954524903,8049448.549,7518674181,3548.885021,-0.019323881,-0.041282881,-0.015311127,0.021913772,72,3300.7129,3406.775533,3539.998082,3309.989842,3346.921483,3337.123945,3326.789094,3340.4832,3351.775048,3346.921483,46.20858331,1.399957667,3300.736897,3312.736826,3345.892,3405.537274,3433.983587,3439.687,3541.856332,3573.057483,3519.762,3341.532106,3362.433266,3256.1672
2511.0947,91.7444,1.0881,0.3859,1,0.1129,0.6395,2.4219,1713.3606,3260.0005,7895.3955,4149.5879,1.9027,0.069595,0.099312,0.053418,29321602679,18676861532,25738992335,7109740649,8521905776,7895395.211,7214601337,3494.961461,-0.001026754,-0.004214123,0.000483246,0.020955376,73,3260.0005,3360.25611,3486.880235,3309.099438,3347.867247,3344.068356,3325.73948,3326.519789,3350.09903,3347.867247,87.86674724,2.695298582,3260.569918,3273.214632,3298.9192,3369.69652,3392.736825,3392.0913,3492.725603,3526.095332,3458.744,3338.844607,3358.138416,3230.1797
2511.2473,88.6489,1.0848,0.3812,1,0.1107,0.6557,2.4219,1709.5237,3256.655,7887.293,4140.2954,1.905,0.071105,0.101676,0.05467,29339024625,18759558469,25686191353,7077933195,8517245066,7887292.745,7184262092,3496.650796,0.048785933,0.109786718,0.034774879,0.021420328,74,3256.655,3359.056446,3488.219454,3305.321973,3332.68623,3346.843479,3325.365317,3315.76036,3345.197107,3332.68623,76.03122962,2.334641822,3256.590653,3272.072617,3301.4814,3361.696979,3394.465224,3395.6663,3491.819819,3530.370741,3463.864,3333.757235,3351.476342,3233.1165
2511.3997,92.6513,1.0968,0.3768,1,0.0815,0.694,2.4619,1791.7272,3363.915,8281.6221,4411.0532,1.8775,0.073475,0.106545,0.05715,31952505696,20023220306,27858673609,7903403988,9587540344,8281622.339,8017923965,3620.385364,-0.02688416,-0.079402097,-0.001334218,0.022306299,75,3363.915,3473.767849,3611.078655,3310.139556,3326.693062,3342.214128,3325.578385,3306.983871,3340.135677,3326.693062,-37.22193798,-1.106506495,3363.831524,3383.307821,3409.0876,3473.902231,3494.301884,3503.537,3613.148195,3638.515583,3598.588,3341.610594,3408.495401,3290.0881
2511.552,89.433,1.1217,0.3749,1,0.0377,0.7492,2.4078,1740.7736,3348.2615,8061.9438,4191.4346,1.9234,0.076805,0.113511,0.06069,31139967893,20434321543,26993496843,7296338827,8952768260,8061944.04,7405903364,3615.5582,-0.006220596,-0.028719792,-0.004874387,0.023562776,76,3348.2615,3463.353804,3605.424725,3326.875941,3331.612508,3323.785844,3321.01983,3299.928127,3334.842952,3331.612508,-16.64899242,-0.497242895,3347.97508,3333.471596,3347.214,3466.560605,3458.539034,3444.936,3602.038898,3610.379263,3523.001,3335.877475,3364.394958,3263.2024
2511.7043,89.5288,1.1384,0.3765,1,0.0234,0.7777,2.4097,1714.9603,3324.8743,8011.9492,4132.5396,1.9387,0.07894,0.117357,0.062684,30844447274,20544993969,26638725320,7087141755,8750593145,8011949.601,7196232623,3597.977453,0.008570106,0.018059645,0.007099782,0.024281361,77,3324.8743,3442.594799,3587.339877,3343.565716,3325.876112,3314.850358,3317.40896,3294.212008,3329.310312,3325.876112,1.001812145,0.030130828,3324.905231,3310.336065,3351.425,3442.301099,3436.48352,3450.1316,3588.654433,3588.361253,3527.3313,3326.761958,3343.89242,3268.8623
2511.8567,94.285,1.1651,0.3782,1,0.016,0.7986,2.4174,1727.652,3342.8096,8080.9072,4176.4258,1.9349,0.08066,0.12027,0.064208,31370663527,20869183832,27012936595,7215410636,8951005511,8080907.927,7327374654,3623.613205,0.019217554,0.033638364,-0.001936407,0.024833855,78,3342.8096,3463.876135,3612.440622,3354.434006,3320.519611,3305.244785,3307.902194,3293.981595,3326.993606,3320.519611,-22.28998928,-0.666804034,3342.854126,3327.849493,3373.5786,3464.44589,3455.063605,3472.7498,3613.035311,3610.431622,3556.7717,3321.015307,3356.61326,3282.5862
2512.0093,95.5122,1.1895,0.3685,1,0.0182,0.7919,2.4677,1739.2253,3338.2117,8237.7051,4291.8862,1.9194,0.0801,0.119331,0.063716,31904575614,20949049358,27499203253,7464557190,9246063339,8237705.012,7578048036,3616.603206,0.02713765,0.073961691,0.027302991,0.02465537,79,3338.2117,3458.233763,3605.602457,3346.687483,3316.468984,3294.02964,3295.24955,3295.242272,3324.417604,3316.468984,-21.74271564,-0.651328244,3338.199265,3347.117655,3430.1694,3462.675107,3472.219609,3525.6057,3610.543938,3624.442514,3627.9155,3327.363465,3374.837719,3311.4084
2512.1616,94.2519,1.184,0.3531,1,0.0088,0.8286,2.4752,1801.9489,3419.6501,8464.3174,4460.1836,1.8978,0.0833,0.124554,0.066464,33767243588,21840105080,28945005647,8037023504,10039110354,8464317.928,8159781095,3716.707649,-0.001360799,-0.045085093,-0.030792886,0.025654509,80,3419.6501,3547.685219,3704.506953,3330.964971,3317.285973,3282.518456,3288.553167,3295.328541,3321.482864,3317.285973,-102.3641272,-2.99340939,3419.678455,3418.351202,3481.1328,3547.764104,3544.54461,3582.2607,3704.485636,3698.395844,3698.8723,3364.052418,3421.161973,3342.796
2512.314,89.123,1.1672,0.3513,1,0.0058,0.848,2.5537,1734.1045,3310.0237,8452.8076,4428.3828,1.9088,0.08509,0.127374,0.067956,32740458300,21406410611,27978993232,7679278301,9635559090,8452807.523,7800066418,3604.003639,-0.021719328,-0.064903055,-0.01168454,0.02619816,81,3310.0237,3436.670172,3591.673617,3306.126934,3303.320824,3281.075265,3283.445017,3292.523385,3318.014009,3303.320824,-6.70287627,-0.202502365,3309.976506,3365.474232,3561.4807,3439.433346,3478.131649,3659.296,3616.596555,3634.31567,3779.744,3328.14034,3376.739954,3393.8677
